id,text
1007,"My first job after university was for a defence contractor. I moved on after a few years because even though I was working on defence systems rather than offence systems, I decided that it conflicted too much with my moral stance. This side of things is a personal decision that only you can answer. When I moved into the commercial sector, there was little difference. Work I did was covered under Non disclosure agreements rather than under The Official Secrets Act but the onus on me was still to keep the confidences of my employer with regard to my work. In either environment I could talk about how I was treated, complain about tight schedules, and bemoan (in non specific terms) customers changing their specifications all of the time, and in neither environment could I talk about who my customer was or what I was helping to build for them. Anywhere with serious security concerns will have specific policies to address those concerns. Whether you are working on missile guidance systems or anti-virus software, there may be some networks with no connection to the Internet. You may even have to work inside a TEMPEST hardened vault, where you are searched for phones/memory sticks before you are allowed entry. In a commercial environment though, you could easily be stuck in a back room or basement with no natural light and a proxy server set up by a BOFH . Alternatively, you may just have a desk with a multiple computers, and an air-gap between them, so all you have to do to switch from a secure network computer to internet capable computer is to swing from one keyboard to another. Sure, you lose being able to copy/paste between them (compared to using a VPN to access a more secure network) but it doesn't impact on productivity that much. Ultimately, a security vetted job is not really any different to any other job, it's just that the priorities and consequences can be rather different. If you don't think you can cope with it ethically, steer clear, otherwise keep your nose clean and you could get to work on some interesting and unique projects."
1008,"I have a security clearance.  Actual classified work is done on a segregated network (not connected to the internet), in rooms with special security provisions. However , most work is not actually classified.  We do our work (developing software) in a regular office environment, and if we need access to classified data we go to the lab. Most large companies have some IT restrictions; you are likely to find sites like YouTube, Facebook, and Blogspot blocked.  However, that has nothing to do with security clearances. If you interview at a company that requires a security clearance, the odds are very good that they will still be able to talk to you about the work in enough detail for you to decide whether you want to work there.  Not everything that happens at such a company is classified. If the entire facility is classified (it's one big class-lab), you won't be able to go through the door without a clearance."
1009,"A vast majority of companies have receptionists.  One of their primary purposes is to prevent people who do not have appointments from interrupting the work day for their employees.  Most of the time the receptionist will accept your resume, but rarely are they consulted on the quality of the candidate.  Not to mention if the offices at all busy then the receptionist may have taken little to no notice of you. Almost everyone has a computer on their desk today.  Many have laptops or tablets they are using to do their work.  It is much easier organize and review resumes when they are in a digital format.  Many companies have a website to apply online.  This will often put your resume into the system where candidates are selected from automatically.  Anytime you can make the HR persons job easier you are generally better off.  When you make them do extra work you run the risk or souring their attitude towards you, or even forgetting to enter you into the system all together. When you should personally hand in a resume When you go in to an interview have several of your resume in a portfolio.  If any one does not have one and is looking over someone else's shoulder or asking about it, offer them one you brought with you.  It is a great opportunity to make eye contact and get a smile from the interviewer.  I have had this technique turn a sour room friendly.  And it marks you as someone that comes prepared for important meetings, that is something the interviewers will probably respect. If you know the person you are going to be giving the resume too. It is not about who you know, its about what you know right... not really.  If you know someone at the company and they ask you to bring them your resume do it.  Personal references are really only important when they are employed by the company you are working for.  But when you have someone on the inside advocating for you it can increase your chances of at least getting an interview.  Many times it will get you in doors that would otherwise not even consider you. You should not give your resume to someone in person unless they have asked you to.  Ask your contact if they would prefer a physical resume or the digital version.  They are going to know the best way for them to advocate for you.  Help them out."
1010,"Let's start from the beginning. Just to set the stage, with the exception of a TA position that I held in college, every job (summer job, co-op, internship, full-time position) I've ever had has been in the defense industry, either as a government civilian employee or at a defense contractor. In addition, I've only applied to one job outside of the defense/intelligence sector. I'm planning on spending my entire career in this industry. The notion that employers aren't allowed to talk about what they do is incorrect. I was a candidate for a position at a Department of Defense intelligence agency that specializes in signals intelligence, the protection of US communication and network systems, information security, and cryptography/cryptanalysis. At the time of the interview, I did not have the appropriate clearance to even enter their primary facility - I was interviewed off-site, in a remote location, and couldn't go much beyond the lobby and interview areas. However, I was able to ask questions about the type of work I would be doing - the office environment, the tools and technologies, and the problems being worked on (or problems representative of those being worked on). Often, it's not the problems that are classified, but the solutions to those problems and the capabilities generated. I was able to learn enough about what that particular team did to say that I was not interested in the position for moral and ethical reasons. During the application and interview process, you should be able to learn enough about the position to be able to make an informed decision about what type of work you will be doing in the job. And learning about the work environment aspects of the job would be the same as any other job - ask about culture, benefits, opportunities for growth and development. In a government agency, those are often public information since it's consistent across agencies and departments. In a contractor environment, they'll be more than happy to discuss those things, since that's typically an HR topic that applies regardless of the project or program. In terms of politics in the office, I've never encountered that, and when talking to friends of mine outside of the defense industry, it seems pretty similar in nature. I would suspect that this is more of a corporate culture thing rather than something that can be generalized to the defense industry or government contractors. Security at work varies. Most places will provide people with an unclassified workspace in addition to workspaces in classified environments. At my desk, I have nearly free access to the Internet. However, in a classified environment, you don't have this access. Much of the work that I've seen done actually happens in unclassified environments and is then brought into classified environments because the actual, real-world data that the systems operate over is classified. The system itself might be proprietary, and sometimes even open source. As far as getting a security clearance, the forms are somewhat time consuming. You need to often recount your jobs, addresses, friends, colleagues, and family going back 5-15 years depending on the type of clearance investigation. Depending on some of your answers, there might be interviews, polygraphs, and questionnaires to fill out. You can see the forms online, such as the SF-86 ( PDF here ), which is used for DoD Secret clearance (and perhaps other agencies as well - I'm only familiar with DoD)."
1011,"the top line of my resume is ""Rev. Michael Hollinger."" I agree with other posters that this is not a desirable thing to put right at the top of your resume.  It will get you passed over for positions for which you would otherwise be considered. but my real love is my ""weekend job"" as an ordained clergyman I've got a stack of resumes in front of me right now. Here's a fellow with an 'additional' section that list ""Team Captain, Podunk Marathon"" and ""Secretary, Irish Music Society"". Here's another guy with a  'Community Support and Interests"" section.  He does Yoga and rides a bike 50+ miles a week. He's a Deacon in his church. Here's a candidate with an 'Additional' section that lists 'Team Captain, Podunk United Rugby Club'. I see 'additional' sections all the time, and I like them.  It gives me a little more of a picture of the whole person.  As a resume reviewer it's all well and good to screen resumes looking for that candidate who has 15 years of Ruby on Rails and five years of iOS 5 experience.  But it's still interesting to see just a glimpse of who the person really is. Just a bit of 'additional' gives your resume a hook. 'Let's see, I remember, there was an F# guy who was President of his chess club"". In your case, your religious activities are a very important part of who you are.  You don't want to be hired at a place who would find this part of you distracting (and yes, it's not legal in most places for the employer to consider your religion, and we hope everyone follows this principle.) So add your title and part time position as 'Community Service' at the bottom of your resume.  Don't make a big deal about it, but it will be best for both you and your potential employers for this activity to be disclosed."
1012,What is the appropriate way to present a StackExchange profile on a paper resume?. I'm interviewing for technical roles and think that my contributions to StackExchange sites deserve mention on my paper resume. This could be particularly helpful in situations where I'm not working through a recruiter who can provide a true introduction to an employer. What's the most effective way to present this information on the actual resume? Reference URL? Separate section?
1013,"Include this information in an 'additional information' section at the bottom of your resume along with your SE username and a link to your profile. Most reviewers will want to look at a current electronic copy of your resume, so the link will often be helpful to them."
1016,"I totally agree on an ""additional info"" - I usually treat it as a published paper or journal article that way - since I'm not an academic, it's not a major part of the ""what I've done"" section, it's more of a minor highlight. I've also put in a little blurb, as often my reviewer is not likely to be a Stack Exchange user - I generally hover in the space between geek and management, so I have to assume my hiring manager may be quite far away from current sites with day to day answers.  So I often put a blurb that explains why one should click the link: Ranked within the top 20% of contributors in the IT Security Stack Exchange, a Q&A site for IT Security professionals.  Profile found here: <insert URL> Because I always update my resume to send to a specific opportunity, I generally trim and tweak.  For example, my personal contributions to Programmers are quite managerial, as are my contributions here... so I only put them on for management jobs, I may strip it for high level independant contributor IT Security work.  And I keep an eye on my ratings to find a good way to highlight my engagement with the community.  Regardless of ranking, I can usually find something cool to call out. On my most recent job change, after talking with the hiring manager for a phone screen, I got the sense that he was particularly interested in my management style and my take on how teams should be run and what the manager/team member relationship should be.  (It turns out the team had experienced quite a bit of heartache the previous year and it was a major priority to get a solid collaborative manager on the team)  Having gotten the sense of that, I sent a followup thank you email with a link to my profile that highlights my major answers.  I voiced it as: It was great speaking with you yesterday, I liked X and Y and Z about
  your organization.  As we were talking, I got the sense that having
  strong managerial skills is a priority for this role.  If you are
  interested, here is a link to my writing on topics of team and
  management communication <insert link to my profile> . I have no idea if my future boss clicked on it (I'll have to ask him) but it did the trick.  I was the only candidate who got a callback and I got the job.  It's been great! :)"
1017,"I've worked in both the private sector and clearance-requiring defense projects over the course of my career.  I like both, but I would say they are different. There is no ""one size fits all"" in clearance-requiring work.  I strongly advise that you consider each opportunity as it comes up. Here's some points of variation: Security controls required for handling classified information.  The
sensitivity of the information and the nature of the project will dictate this.  It will vary for both printed material and electronic material.  It can be as easy as not taking paperwork out of the space you are working in or as hard as having to lock up any secret information in a safe before you leave. The nature of the work environment - can be anything from a totally isolated LAN to work on a corporate network that is not fundamentally different from any other company.  I have yet to see or hear of a developer position that utterly denied employees ANY access to the Internet for legitimate work-related browsing purposes.  Mileage varies significantly on the definition of ""legitimate"" and the level of network lockdown. The state of the technology.  Unlike the current high profile companies in tech, the defense industry has a VERY long lifecycle.  Equipping an entire service of the armed forces is not trivial.  This is one of the few industries that still has a need for very legacy technology skills - if this is your cup of tea, the resources available internally are often BETTER than the resources on the Internet. Instrusiveness for background check varies by both the level of clearance, the type material being accessed, and the nature of the government branch for which you work.  Be aware that not every war story you hear will apply to the procedures of the process you go through. Things that don't vary - the quality of the people, the quality of the management.  There are incredibly smart people in this industry, and some really great managers.  And there are the polar opposites.  For the most part, the awesome ones tend to keep a low profile and be very laid back... it's not an industry for flashy show-off personality types, as so much of the work is only seen by a limited community. COTS technologies - while there is plenty of speciality code, COTS is as seductive to governments as to private companies.  There are plenty of opportunities to stay on up to date, cross-marketable COTS products. Things to ask before jumping on board options for work/life balance - are likely to be different.  Companies are still looking for creative answers, but some of the physical protections of security are simply not available at home - so like any company - figure out the rules and the corporate culture before joining. the nature of the background check - they should know what level of clearance they want you to have.  And how intrusive that will be.  Also get a sense of how much higher your clearance needs may go.  Often companies will start someone at a lower level, because it is expensive to upgrade clearances and the number of slots at higher levels is not infinite.  So get both the hear and now answer as well as the in the future take. what is the project's technology?  What is the likelihood of shift between projects, and what other technology might be involved?  They can't usually answer a specific ""this project uses X/Y/Z questions.  But they should be able to give you a sense as to whether the whole place is a JEE shop or if it's 10% .NET and 90% VAX programming! What is the response to a security violation?  Everyone screws up once and a while - the big question is what does the company do in response?  Knowing how this works before you go in may help you decide if this work is for you."
1018,"The first thing you need to do is go read ""Peopleware"" It is a mistake to try to change this now.  I was a manager at a company where we had a pretty flexible work schedule.  One of our most productive developers came in at 11am.  He reported to me for a while.  I was told to get him to change his hours.  I fought this request.  Hard.  I was overruled. The result: A less productive, less interested developer who was a huge team contributor.  He became far less productive and useful for the team. All because of some silly notion of ""on time"". Focus more on productivity. Your job as manager is to remove barriers to productivity - not make everyone look, feel and act the same. Flexible hours are a perk - and an employer who allows flexible hours can attract more quality people. As a ""new technical lead"" there is no way you can change culture soon.  Especially in the direction you seem to want.  Have you done anything to improve your team's roles/jobs? Work on building trust with them first.  So many first time managers/leads make mistakes like this. Find out what the other groups REALLY need.  Not ""they have to be here at 9:30"".  Really find out what the issue is.  Then find a solution to that. Instead of telling your team what to do - explain the issue and then ASK THEM FOR SUGGESTIONS/FEEDBACK. You make a vague reference to ""causes a lot of angst between my department and other departments"" - but it is unclear what that angst is - are they upset that devs are treated preferentially?  What is the real underlying issue? I've tried to compel them and it isn't working. There's a reason for that.  And you don't seem to be listening.  Reaching for more drastic measure and bigger hammers are not really going to improve the situation.  Try the ""carrot"" approach instead of the ""stick"" approach. Again, read ""Peopleware"". You are not going to go far with ideas like daily meetings or sending people home or with the notion that they are your minions who need to do as you say, ""or else."" Who is telling you they need to be at work at 9:30?  Other groups?  Your bosses?  You?  Figure out the REAL issue and address that.  When they show up should NOT be the issue."
1019,"The first thing you need to do is LISTEN.  If you listen to the questions or to other feedback you might be able to discover what you are missing. Stephen Covey suggests - ""Seek first to understand, then to be understood."" Are you assuming levels of competence or other knowledge in your explanations? Can you identify common themes in the frustrating conversations/missed communications?"
1020,"Adding a tad more detail to the ""it varies"" answer - know the business, know the culture - demonstrating these things is much more important than resume/face to face exposure. I hire in two roles - engineering/IT & performing arts. Here's a comparison - IT/Engineering: I'm super busy and my own context switch time is critical. I don't want to or have time to hear from individual candidates until they are screened by my HR.  Keeping the business needs going is my job, screening candidate's is HR's job - they and I have had a meeting on my needs and I trust them. Worse, I work in security - a paranoid field to say the least.  If you showed up on my doorstep (past the armed guards, metal detectors and man trap) I might be slightly impressed at your Ninja Skills, but mostly I'd be freaked out.  I'd also have serious concerns about your respect for procedure, which is a critial part of the needs of my team.  And I'd be worried that you don't understand that my particular focus is about building great walls, not climbing over them with impressive skill. Performing Arts: Much the opposite.  Perhaps because our culture revolves around seeing and being seen, the environment is much more open.  It's a strike against the candidate if they haven't seen our group perform -- because why do they want to join an artistic endeavor that they haven't even seen?  Several of my favorite candidates have sheepishly admitted to ""stalking"" us politely for years.  You have to love your work in this industry to be able to do well as a performer.  I wouldn't be suprised to hear that any public facing role was somewhat similar. More to the point - feel free to engage with me at a show, class or other public event.  But there's good ways and bad ways.  Particularly in the performing arts, a good performer makes the performance look effortless.  So there is a fine line between ""interested, engaged, confident and enthusastic"", and the incorrect impression that you can do this job with 0 years of experience better than a practiced performer with 5+ years of experience.  A big part of the culture is dedication to improvement.  As a manager in this world, I have to trust that people will take their own needs to improve seriously, and that people will be willing and open to receiving critique and working on improvement. Always the ""I'm really interested, your work is so cool"" is a winner.  Hard to disagree with that one. :) And even within the more closed tech world - if you happen to see me at a networking event (conference, BOAF session, meet n greet, etc) - and find out that I do something you want a peice of - then absolutely let me know.... that's an appropriate time, because I've intentionally set aside this space for meeting new people and finding out about new opportunities (getting a great person on the team is absolutely an opportunity - for both myself and the candidate!).  Just be aware and open to me asking you to follow a normal procedure."
1021,"Should I list a general ""certificate of achievement"" under my certificates and licenses?. I participated in an Explorers program with a local police department for three years. After each year, they give you this ""Certificate of Achievement"" stating your participation for the year that's signed by the post leaders. My thoughts: This is extremely important and relevant to the job I'm applying for. The only other place where it could really ""fit in"" on their application is under the Miscellaneous section of Additional Information, which seems like a bit of a low-quality place where it might get overlooked. However, you get this certificate just for participating for the entire year (approximately nine months). It doesn't technically show that you put in effort apart from attendance or that you are skillful in anything you've learned. Would this type of certificate be important enough that it would qualify as something I can list there? Note: This is an application , not a resume. This specific application allows you to attach a resume, but the listing states that it will not be considered."
1022,"You've begun to answer your own question by stating that it is ""extremely important and relevant to the job I'm applying for"".  If you think that is true -- for example, if you are applying to the work for or with the police department, or another city agency who would recognize this achievement as something relevant, then it is something you should include. However, be aware that in a general application form, the ""Certificates and Licenses"" section is typically where the company would expect to see industry-specific professional certifications such as the Cisco Certified Network Professional (CCNP) certification in some IT fields, or the Project Management Professional (PMP) certification in the field of Project Management, certain licenses for commercial trucking, and so on. When trying to determine if a certificate is ""worthy"" of inclusion in this particular section of a job application, think first if it's something that would be recognized broadly -- outside your location, or outside the application for this particular job.  If not, but is still relevant in some way because it is an achievement that you earned, then I would recommend putting it in the Miscellaneous section."
1025,"How should I properly approach my boss if I'm feeling underpaid?. I started working at my current company as a Software Engineer about 2 years ago. When I received my offer, it was $5k less than what was agreed to during my interview and non-negotiable. However I was desperate to get out from my previous job and accepted it. My base salary was 50k when I started and I had about 3 years of prior experience. Meanwhile, a friend who left the company had no experience whatsoever when he started and they started him at 55k. PayScale.com says that I am in the bottom 6% percentile where the average salary for someone in my position, location, and with 5 years experience is about $76k. Salary.com stated just about the same thing. Each year since my hiring I have received a 10% raise, since I do a lot and handle my job well. There have also been 5 people that left my project and the company since I started the job and I inherited some of their work/responsibilities in each case. Based on what I do and the work I've inherited (which entails software, systems, & network engineering, along with some management tasks currently) I feel that I am still underpaid. I've been thinking of asking for a mid-year raise either now or when I obtain my CCNA as I intend to do in a few months. Is my plan of action advisable? How should I properly approach this subject with my boss?"
1026,"A 10% raise is nothing to sneeze at, particularly in the current economic climate. It sounds like your employer already recognizes that you do a lot, and they feel they are compensating you for that work by increasing your salary at a rate substantially above simple cost of living raise (typically 3-5% in the US). Having said that, if you want to negotiate for a raise you can certainly do so.  I would definitely wait until after you complete your certification (CCNA would be substantial value-add), and ideally until your next performance review. When asking for a raise you want to highlight your benefit to the company. Some things to consider are: What major projects have you lead/contributed to? What major business goals have you helped the company achieve? What roles are you currently playing in the company? (you mention a few, but when talking to your boss you want to be able to concretely say you're dong the work of X people/roles) Have you helped the company make (or save) a substantial amount of money recently? What specific job responsibilities have been added to your workload (Again you mention that as people have left you've inherited their work. Quantify this and update your job description to show the new work you're doing). Has any work been taken away from you? (you mention you fill a management role - can you now delegate some of your original job responsibility?) Weigh all of the above, and then think about what you would be worth to the company if you were in charge, balancing all the various expenses. Try your best to come up with a realistic salary expectation. As for how to approach your boss, my advice is to set aside time and let your boss know what the meeting is about (""I'd like to talk with you about my salary"" is a bit blunt, but ""I'd like to discuss my future career path here"" is a good way to bring up the subject. Go over the outline you built using the above ideas, explain what more you want to do to grow in your job, and politely state that you are happy you've been growing in your responsibilities and feel you can do more work but would also like increased compensation to reflect your broader job description. Be prepared for any answer (Yes, I need to talk to someone above me, Not now but maybe in X time , or even a flat-out ""No"") -- think about how you'll handle any of these responsess politely and gracefully. Whether or not you name your target number is really up to you -- I've been fortunate to work for very good bosses, and typically I tell them I trust them to set a fair compensation number, though if that number is less than I am willing to accept I won't hesitate to say something about it."
1028,"There is a saying (I found in my VP HR cabin) : If you do what you always did, you get what you always get. May be this might sound a bit unpopular advise - but it seems to me that your real concern is not appraisal. Say for example instead of 10% they might agree with 15% but over a quarter that is not substantially going to change your lifestyle (unless you are in a very serious bottom of the salary).  Also, organization can't really go over the board and think just about you . But that doesn't change what you are feeling. You have got a very good command over the current job, and looks like you have been there for sometime; you have done good job and you have been appreciated duly by the management in words and at least reasonably well in terms of money. But, it still doesn't seems like you are not on the top of the world - now what? This is a symptom that no incremental progress will keep you happy.  What you are essentially looking for is growth - more so a leap growth. What you should look for is not to get max out of the salary band, that would still be only marginally high. You should essentially look for hunting next level . If indeed this is the problem, here is what you should do: Ask a senior what will be the next level for me. What kind of position, capabilities are involved, and what all choices exists in the practical scenario? Find out what is the essential skills you need to acquire to get qualified there? Ask this in terms of something specific, something you can focus and demonstrate in the current work, specific training etc. Find out what is the horizon. When is the general time frame expected in the company that you will attend there? Some well managed companies might have a clear cut idea, but chances are till you ask them, no one would be sparked with the idea! In essence, you should ask management for next level . Every management feels happy when they see kids have aspirations; and every management gets terribly frustrated when they see kids want so much money quickly. This is a nothing but a paradox in reality, but I have seen this way too often. Instead of focusing on money, you should focus on growth and everything will look nicer. Most often then not - growth will translate into good bucks automatically."
1029,"Is it professional to cut out a middle-man in a contract chain?. I currently work via 2 contracting companies: CompanyA and CompanyB. So the hierarchy is like this: I'm contracted to CompanyA which is contracted to CompanyB which has a contract with the final customer. Now a contract renewal must take place and I was thinking of going directly through CompanyB because that way I'd get a salary raise, as the costs of CompanyA are cut to zero. Do you think it is professional to do this? This is my first contract as a freelancer and I don't know what to do because I feel I might be better with just 1 contracting company. UPDATE-1:
the thing is that actually at some point I was asked if I want to change the contract directly to CompanyB. But that was a previous contract extension, now I'm thinking if it is fair to ask since I initially said I wanted to go through CompanyA."
1030,"Do you think it is professional to do this? NO! But i think the advise doesn't stop there. The point is, Company A is in business for some reason - and for a reason probably better than you because they hired you. The reason can be that including but not limiting to: they are in here for longer times, better relationship with other customers, better marketting/sales network than you have alone, better project management and client interaction framework (may or may not) better terms with CompanyB than you might think initially and perhaps more financial stability which means if contract with end customer goes awary, company A still have some obligation to you if you were not culprit. 
(never undermine this) So you are killing your relationship with CompanyA almost immediately while there is only a small hope to remain connected to CompanyB (which might still take more than couple of project at least. Also, you are turning companyA as your competitor. So it is not truly unprofessional, it does imply betrayal - specially if you are 
yourself a one project company. In general, you can take a step like this, over time, but only when you are largely recognized as an independent name by yourself and if and only if companyB make an offer if they think that companyA is not adding value in the chain!"
1031,"Know that putting such a title on your resume will force many companies to throw your resume away, for the same reason that they are prohibited from even considering resumes with photos attached: potential exposure to discrimination lawsuit. I know personally of companies that have policies like these in place in their hiring. Also, you will get discriminated against by people with a negative attitude to your faith, but I'm guessing that bothers you less. On a personal note: I would be pretty confused by a resume with a title like that, as it has no bearing on the position you are applying for. I would ask myself if this person was really applying for the right job. Based on that, I would not find it positive."
1032,"You claim that you are doing a lot of critical work and your boss is giving you 10% raises which are extraordinarily high raises for most companies. Companies that reward hard work typically do it in three ways: Bonus - lump sum short term reward for effort or performance Raise - Long term reward for effort, performance, promotion, or increase in responsibilities meant to encourage retention.  Typically anything over 2% beats inflation. Perks (Special parking, gifts, additional vacation days, etc...) - Short term reward when budgetary concerns don't allow for raises. When a company gives a 10% raise they are making a significant statement that they trust you, they value you, they recognize just how much you are accomplishing and they really want you to stick around.  This isn't anything that should be too suprising because it seems like they may have a problem with employee retention and they really want to stop the bleeding. You exude feelings of being treated unfairly and that might be related to them promising you one figure at the interview and then taking back their word when they presented the offer.  Fair enough, but consider that a major concern for most employers (especially ones that employ software engineers) is that it is very hard to identify the perfect employee from the incompetent one.  Many deal with this by paying people less and working on a trial period until they have learned to trust you and your abilities.  Again the fact that you get 10% raises more than shows their confidence in you. My conclusion is that you are just overworked and burned out, and you mistake the failed notion that more money will make it more tolerable. It won't. I get the impression that the extra work the stress and the responsibility of your position are taking toll on you and this is the real reason for your unsatisfaction.  Of course as a company it is a lot easier to throw more money at a problem than take proactive steps to remedy the situation by making a concerted effort of bringing on more talent and fostering an environment that encourages natural employee retention. Studies have shown that when it comes to workplace motivation and happiness, salary is not an influence, it is a pre-requisite."
1033,"Generally when 2 companies enter into a sub contracting relationship they also agree not to recruit from each other.  Usually there is significant remuneration required in order to do so.  This makes it unlikely that the prime contractor will be willing to seriously consider hiring you away from their subcontractor. In addition most companies in a contractor arrangement, require that you sign a non-compete in order accept the position.  This document will generally prohibit you from entering into a business relationship with any business partners which would compete with your current employer.  Being hired by their prime contractor fits this.  Some states allow it to be prohibited, while others simply allow for damages.  In this case the damages are generally the full amount they were paid to fill your position. If there is a reason you would need to move to be an employee of the prime contractor you should first talk with your current employer.  Some positions may not be covered by the sub contracting agreement and you may be eligible to move to the prime company. If you are considering the move because you think it will mean more money for the same job, this is unlikely, at least in a significant variation.  Most prime contractors make management fee for handling sub contractors.  But should you become an employee of the prime you will still likely make the prevailing wage for that position.  It is possible that you would even take a cut in pay."
1035,"How common is the use of the polygraph for security cleared jobs?. I asked in a comment to an answer to the question Security clearance jobs: will security make it hard to get work done? whether real life agencies are as enamoured of the polygraph as their portrayal in modern TV drama series' such as Homeland? There were a couple of responses suggesting that the use of polygraphs were quite routine, in the US at least. Given the dubious validity of the polygraph as a lie detection mechanism, I had always assumed that Hollywood played up the role of the polygraph, but now I'm not so sure. While I was working in the UK defence industry, I certainly never had to take a polygraph, and my only exposure since was a business angel who asked me to set up a website to distribute phone based lie detection software, which I was very dubious about. So, how routine is the use of lie detector technology in security cleared workplaces, and indeed has anyone seen its use outside of the defence sector?"
1036,"This answer is based purely on your update, in which you said at some point I was asked if I want to change the contract directly to
  CompanyB. But that was a previous contract extension, now I'm thinking
  if it is fair to ask since I initially said I wanted to go through
  CompanyA. Given there is precedent, it would not be unprofessional to politely inquire at contract extension time if the offer to switch to Company B is on the table again. All of the general information in Chad's answer is absolutely true and should be considered; however, in the specific situation where a precedent has already been set, it's not unreasonable to politely inquire about possibilities."
1037,"Responding to thank-you notes from interviewees. I've recently been performing a number of interviews, and many of the candidates send follow-up emails just to say ""thank you"". My question is, what's the best way to respond? All of the following seem bad: something like ""thanks, nice meeting you, cheers"" Too short. something like ""Looking forward to working with you in the future"" Seems to me to be too indicative of a positive outcome, which hasn't been decided yet. ""best of luck with future work"" Seems to me to be too indicative of negative outcome, which again hasn't been decided yet. I should note that I'm not the only one making the decision—there are a number of interviewers, and I'm going to be one of the people providing feedback to the ultimate decision-makers. Any suggestions?"
1038,"If the feedback is negative don't reply (Have HR tell him) If the feed back is good, let him know you guys are interested. It was a pleasure meeting you as well, Carol will be getting back you
  shortly regarding next steps."
1039,"I generally don't return them unless I am very sure we are going to offer him the position. These things have a way of changing at the last minute. Some other manager vetoes it, HR finds some background questions at the final step, etc, etc. I have replied positively a few times in the past and have them come back to bite me in the behind. OTOH, I sometimes reply to those that I know WON'T make the cut and offer advice if I think they need/appreciate it. Some of them aren't doing resumes right and I think the advice might help them with another job application."
1040,"I can speak to the US Department of Defense guidelines for polygraph use. The polygraph program is detailed in a document from 1985 , which was most recently updated in 2011 . It specifies, among a number of other things, which types of access require a polygraph investigation. Polygraphs are only used for special access programs , sensitive compartmented information , and by the CIA, DIA, and NSA (sections C1.1.4 and C1.2.2). I'm not sure if numbers exist, but this is probably a relatively small number of people with clearances in the US. In addition, these guidelines ensure that polygraph results can not be the only reason for rejecting a candidate. This leads me to believe that it is recognized that it isn't the most accurate tool, but that it can provide insight to investigators when looking at people who would be handling information that can, in the wrong hands, be the most damaging to US interests."
1041,"In situations in which I am on a committee, and I receive thank you notes from individuals, I do not respond.  The only instance in which I would respond would be if I were the committee chair. When I do respond, as either committee manager or as an individual interviewer (when there's no committee), I keep my acknowledgement brief (and I only respond if it's an emailed thank-you): ""Thank you for your interest, and for taking the time to talk with us about the position.  Our decision timeline is..."""
1042,"There were a couple of responses suggesting that the use of polygraphs were quite routine, in the US at least.  Given the dubious validity of the polygraph as a lie detection mechanism, I had always assumed that Hollywood played up the role of the polygraph, but now I'm not so sure. The results of a polygraph are used as a means to determine the general truthfulness of your statements.  Often times the results of a polygraph can be accepted by a court of law on this premise. So, how routine is the use of lie detector technology in security cleared workplaces, and indeed has anyone seen its use outside of the defence sector? I really want to expand the comment I made, in the linked question, with regards to federal employement.  The polygraph would be used to determine the truthfulness of your answers based on questions raised by the information you provided as a means to verify your background. The example I used was timeframes where you didn't reference people, whom that can be contacted by said investigator, or whom provided answers that were say not flattering. So, how routine is the use of lie detector technology in security cleared workplaces, and indeed has anyone seen its use outside of the defence sector? The same agency handles ALL United States Government Security Clearance Requests.  So if a security clearance is required for the job, the use of a polygraph is the same, the entire process is the same.  There are additional steps the agency that handles the security background checks simply provide a recomendation at the end of the process. As I have mentioned I have personal experience with this process, the exact details are not important, I should add the process is public knowlege."
1043,"I hit this one too - I've stared at a blank page for up to 20 minutes thinking ""geez, a simple ""your welcome"" should not be so hard!"" I agree that 2 out of 3 of your samples are too indicative.  Sadly, in this day and age, it seems we have to be very careful at anything that sounds like a commitment. Here's some stuff I've felt OK with: I enjoyed speaking with you, as well, thanks for following up! - and I have some permutations of these that are less positive in cases where it really wasn't great speaking with the person (in fact I wanted that hour of my life back) - things like ""it's always enlightening to get to meet new people"". Adding in more details about the follow up process - particularly if we did not have that conversation at the interview (frequently I let HR do it). Answering any factual questions asked, or providing more info about a discussion point.  My absolute favorite candidates are always people who prompted me to go do some research or thinking about the topics (this is like the top 10% people), and so I may mail back with - ""you got me thinking about X, did you know about Y?""  NOTE: These people are probably so awesome that I want to keep in touch, even if they don't come to work for me... networks are good! Things I avoid: any positive or negative impressions that could later evoke some presumption on the candidate's part any feedback on the interview - I leave that to HR. any information about other candidates, or my opinions on the hiring process, or the relative urgency of filling the position."
