id,text
629,"Bing has used to have a similar service: Bing XRank Unfortunately, as of October 2010, Bing XRank has been shut down."
630,"There's a tool called Migratr , which makes it easy to transfer your pictures from Flickr to Picasa or vice versa."
631,OneNote - Google docs doesn't offer anything that can replicate OneNote's note taking capabilities.
632,"How can I mark messages I read through an e-mail client (Thunderbird, Outlook...) as ""Read"" in Gmail?. I have an e-mail client set up to receive all my Gmail e-mail but without deleting it because quite often I'm not at home and still want to be able to read my mail. I just wondered if there is a way I can mark the mail that I read in my client as ""Read"" in Gmail, the webmail application."
634,"If you set up your mail client to use IMAP instead of POP access, all those things will happen automatically for you. eg Read status, deletes, folder moves etc will all be replicated back to Gmail. Here's how to set it up: http://mail.google.com/support/bin/answer.py?answer=78799"
635,"Preventing apps from posting on my wall on Facebook. On Facebook, whenever a friend of mine does something with a Facebook application he/she uses, a post appears on my wall related to that. I can click on that post and select ""Hide xxxxx application"" to eliminate future disturbances. Is it possible to disable those annoying posts completely?"
636,"AFAIK there isn't a (native) solution to get notified when someone disconnects from you on LinkedIn. However, I would also think it's inappropriate. It's like saying: I no longer want to talk to you! Kthxbye! Furthermore, what use does it have, if that person actively decided no longer to be in touch with you, it's unlikely you can change his mind (or not worth trying)"
637,"How much data do Facebook applications have access to?. When I allow an application to access my data, what information can it actually access?"
639,"How to know when a user unfollows on Twitter. Twitter sends an email notification mentioning so-and-so-person [with their tweets, followers, etc info] is following me, the moment someone follows me. But Twitter does not send any email after someone unfollows me.
Is it possible to know when someone unfollows me on Twitter?"
640,"In Gmail can I set up a filter for all messages between a group of people?. I run a choir consisting of a few friends (12 to be precise) and we tend to communicate via mass email to each other. I want to set up a filter in GMail so that it will label all emails to do with the choir. My problem is that filtering based on a list of who the message was sent to doesn't work because each time exactly one name will be missing from the recipient list - the email sender! Can I set up a GMail filter that triggers if a list of addresses contains the sender and recipients? Edit: I could do this with a series of filters such as: FROM: <Person1> TO: <Person2> .. <Person12>
  FROM: <Person2> TO: <Person1>, <Person3> .. <Person12>
  ...
  FROM: <Person12> TO: <Person1> .. <Person11> But that seems overly laborious."
643,"There are a few services and bots out there that perform this function, but the easiest to use appear to be Qwitter and TwUnfollow ."
646,"Web LanguageTranslation services (APIs) available out there. I know there is Google Translate, which some people say is a bit ""mechanical"" in its translation though it is great. Can we list the translation web services out there and any pros and cons?"
647,"the filter for the sender is ""from:"" ... combine that with the other recipients."
649,"I use http://goodbyebuddy.com/ . Works well, with a nice responsive UI"
650,"The only ones I've found that don't totally suck, are ... http://campfirenow.com/ http://talkerapp.com/ http://www.hipchat.com/ edit: and now webapps very own chat! http://chat.webapps.stackexchange.com/"
651,"Google provides a language API to translate text/block of texts. Using it, you may translate as well as transliterate (in case of Hindi and alike) With the AJAX Language API, you can
  translate and detect the language of
  blocks of text within a webpage using
  only Javascript. In addition, you can
  enable transliteration on any
  textfield or textarea in your web
  page. For example, if you were
  transliterating to Hindi, this API
  will allow users to phonetically spell
  out Hindi words using English and have
  them appear in the Hindi script. Download Link: http://code.google.com/apis/ajaxlanguage/"
652,There is a greasemonkey script for blocking all pending invitations you currently have but there is obviously no way to block all applications in facebook with one click - this would pretty much destroy the whole business model of facebook. It shouldn't be too stressful to block the apps as they come - I did this for one week and now it happens VERY VERY rarely that I ever see a new app on my wall. There are 5 to 10 annoying apps that are wide spread - once you blocked them it should be very quiet on your wall.
654,"It used to be that applications had full access to all your data, but now it's more restricted: instead of granting access to all of their profile data when engaging with an application for the first time, users will now authorize only specific categories of user data – like interests, gender, or their current city, for example. With the changes, when developers want to access new profile information fields not granted in the original application authorization, they’ll need to ask for explicit permission. Source So the application should ask you for permission and tell you which categories of data it wants access to. So if you're not happy about letting an application having access to your photos, for example, you should be able to tell and not install it."
655,"You can use a nice webapp (sic!) called Backupify to backup all your Gmail data (along with Twitter, Facebook and a bunch of other stuff)."
656,"Facebook has access to all friendship-data on their site, even if you lock down the privacy settings. As an addition many users share their contact-book or even e-mails with Facebook. Most peoples have filled out their profile quite decent so it has data about your school, your employer, your current place, your interests and so on. Although Facebook states it does not use it, they can track all users (and even non-users) across many websites via the ""like""-button which is transcluded directly from Facebook. From this data it can calculate this friend requests."
657,"How can I backup all of my tweets?. Is there a way to download a backup of all of my own tweets, in case Twitter ever goes down for good?"
659,It does not have any other options except making a screenshot but worth mentioning it: http://browsershots.org/ For editing you can use then some of the Online editing software
660,"One of the other main differences is that Google Docs is hosted by Google, and only Google, whereas Office Web Apps can be hosted on your own server, thereby giving you control."
664,How to get more accurate 'Read' stats in Google Reader. Google Reader provides stats on the % Read for each feed. The problem is that most of these(for me at least) are at 100% so are not very useful. I use the 'j' shortcut key to flick through the unread items but this automatically marks the item as read even if I didn't actually read it. How do I mark an item as 'not new' so that the stats provide an accurate view of my feed reading habits?
665,"Is there a tool to sync files from a PC to Amazon S3 or Azure Storage?. While I have used Dropbox, I was wondering if there was a tool to sync files to Amazon S3 to gain the resiliency and reliability (though there would be a cost implication)."
666,"Haven't tried it myself, but maybe you can create a Smart List for your tag and then share it with the appropriate contact."
668,List of Services http://www.backupify.com/ http://tweetbackup.com/ http://backupmytweets.com/ http://twistory.net/ https://gimmebar.com/ Saved to Archive http://www.readwriteweb.com/archives/how_to_backup_and_search_all_your_friends_tweets_i.php http://www.techhit.com/TwInbox/twitter_plugin_outlook.html http://thinkupapp.com/ Scripts http://morethanseven.net/2007/11/23/archiving-twitter-data-with-python.html (Python) http://www.adamfranco.com/2008/10/13/twitter-export-script/ (PHP) http://blog.jphpsf.com/2012/05/07/backing-up-your-twitter-account-with-t/ (Ruby) Self Hosted http://pongsocket.com/tweetnest/ Desktop https://sourceforge.net/projects/twitter-to-pdf/
669,"How can I keep the My Pictures folder synchronised with SmugMug?. How can I keep the My Pictures folder synchronized with my SmugMug account? Ideally, I would like new folders added to My Pictures to be automatically added and edits automatically uploaded.  However, I also want the possibility of deleting a folder from My Pictures without deleting the corresponding album from SmugMug. However, I recognize this may be a little demanding.  If so, what synchronization tools are available, and what are their capabilities?"
671,"The new permissions model is now live, giving you, the use, more detail into what exactly is made available to the application. Source With this new authorization process, when you log into an application with your Facebook account, the application will only be able to access the public parts of your profile by default. To access the private parts of your profile, the application has to explicitly ask for your permission."
672,Can I get a dump of the data stored in my Evernote account?. Let say I want to leave Evernote but I want to get at least a rough backup of my data. Can I get a dump of the data stored in my Evernote account?
673,Use the n (next) and p (previous) shortcuts instead of j / k to select the next item in the list view without opening it .
674,"Is there a service to keep my contacts synchronised?. I need to keep my contacts in sync across several devices: smartphone, dumb phone, PC, and also have access to them on the web from any connected device. What would be the best way to achieve that?"
675,"How to transfer Google Notebooks over to Evernote?. I have a certain amount of notes in my Google Notebook . How do I transfer this data over to Evernote , without losing any meta information such as ""tags""?"
676,You could use the software found at http://www.superflexible.com/ . It is not free and is sometimes not the most intuitive to use - mostly because of the myriad of options available. But it does support syncing to S3. It can be configured to run at set intervals or watch a folder for changes and you can run it as a service so it is mostly invisible.
677,"Why are web apps/sites ranked on top of others on the major search engines such as Google, Bing in simple terms. I need to understand, from a users point of view (layman terms), what is it that makes search engines rank web apps above others when returning search results."
678,"Seems like the Evernote folks have written something especially for this case: Sign into Google Notebook Click on a notebook that you want to export Click the Export link at the bottom of the page Choose ‘Atom’ from the export options. Save the Google Atom Notebook file to your desktop Then go over to https://www.evernote.com/GoogleNotebooks.action and just import the created ""Atom"". Repeat for all notebooks."
679,xmarks and iPhone Safari. Is it possible to sync my iPhone Safari's bookmarks with my xmarks profile?
681,The OVI service of Nokia syncs between several devices as well.
682,"It's hard to give an answer in layman's terms because the details of the formulae used are secret. This means that while people can make educated guesses, they might well be wrong in detail. There are various things that govern the process. The two most obvious that spring to mind are: Incoming links - the more sites that link to yours mean that yours is seen as a more authoritative site and so is ranked highly. Content - if the content of the site matches the title (and to a lesser extent keywords in the HTML) then it's seen as a ""good"" site. This content is both the body text and the headings used on the page. Sites used to add common search terms to their keywords in an effort to ""fool"" Google into ranking their site highly. Google now pretty much ignore keywords, but it's still worth adding relevant ones."
683,"You might want to check out Jungle Disk .  You are paying a third-party a fee, but they offer a neat tool for synchronisation, backed by Amazon S3 and Rackspace Cloud ."
684,Online transcription service of a voice memo. Is there a web app which creates a transcription of a voice memo?
686,"How to specify ""OR"" conditions for Gmail filter. How can I filter messages in Gmail using boolean OR conditions? For example, I can specify addresses in the To: or From: fields, but this only matches emails that meet both criteria. How can I match emails that meet one or both criteria?"
687,"Is there an easy way to download entire folders from the Dropbox website?. I occasionally need to get files from my Dropbox account when I'm using a computer not under my control. I can download or access individual files on the dropbox website, but is there a convienent way to download entire folders, preferably in some sort of archive?"
689,Type into the search field of Gmail: from:xyz OR to:uvw see also here . to make a filter (and apply actions to that filter) from that search: click the little down arrow on the right side of the search field and then click create filter with this search .
690,This is pretty easy.  Simply check the check box next to the folder(s) you want to download and then go to More Actions > Download Folder You can also do this to download multiple files within a folder.  Check all the items you want to download and then go to More Actions > Download Items
691,"There is a service which allows you to access an S3 bucket with rsync, http://www.s3rsync.com/ They charge for the bandwidth in/out and an hourly fee (billed by the minute) for access to their rsync servers within Amazon's EC2. Being within EC2 you're not charged for the traffic between your S3 bucket and their servers but you will still have to pay S3 storage costs on top of the their fees."
692,"Ah, according to Gmail's help 'Using advanced search' I should be able to write (from:<Person1> OR to:<Person1>) (from:<Person2> OR to:<Person2>) ... in the 'Has the words' field. I shall try this..."
693,"Apart from google and ovi service - here are a few more... Mobile me works with IPhone, IPad, Mac and PC - so useful for Apple related hardware. You could use Microsoft Phone Data Manager which syncrhonises data from a variety of mobile phones and a PC."
694,"Is there any easy way to know which, if any, of my Delicious links are broken?. I have a number of links going back several years.  I'd like to prune out or repair, if possible, the broken links, that is, the ones whose address has changed or no longer exists. Is there any easy way to tell which links are broken in Delicious so that I don't have to examine them one by one?"
695,"There isn't a way to do it from the web interface, but there is an API for uploading documents. The google-docs-upload project seems to be exactly what you want, although I've not tried it myself."
696,"How can I know if one of my friends on Facebook is blocking me?. As a parent with a minor child who has a Facebook account, I'd like to know if there is any way, short of having her show me her privacy settings, that I can detect if my child (friend on Facebook) is blocking parts of her account from me? Inspired by: Is there a way to hide status updates from a friend on Facebook?"
697,"How do you 'dislike' an update on Facebook?. Facebook offers 'Like'/'Unlike', 'Comment', 'Share' options. Is there a way to 'Dislike'?"
698,"If you reside in the US you can use Google Voice which seems pretty good for this case. The only idea I have to use it, is calling  your own number and playing the file. Ok, it not really a web app if you use it like this."
700,"For privacy, Facebook specifically prevents you from doing this."
701,"This functionality does not currently exist and, as far as I understand, Facebook is not planning on adding it. There is, however, this plugin for Firefox that can provide the ""dislike"" feature."
702,You cannot 'Dislike' something on Facebook.  The feature does not exist at this time.
703,"There is no official ""Dislike"" option for Facebook. There is however at least one Firefox Addon that says 'This addon add a ""Dislike"" feature on facebook.'"
704,"The dislike is just not ""Liking"" that item. You can express your unsatisfaction in comments."
705,"In addition to YSlow and WebPageTest mentioned in other answers I use the LORI (life of request information) extension for Firefox during development to give a quick indication of page speed. https://addons.mozilla.org/en-US/firefox/addon/1743/ It adds a few fields to the status bar to give you a quick overview of some important figures: time to first byte, time to completion, total size, number of requests LORI status bar http://cl.ly/1XHi/content"
706,"Of course there's a way: Just ask your child. Oh, and since your child is minor: You can try mailing Facebook with a proof of your parentship and they probably will answer you with the information you need. Facebook doesn't seem to answer these kind of questions."
709,"How can I set up my site to use Google Apps for Domains via cPanel. Not an issue I have now, luckily, as I've switched hosts, but this annoyed me for a while. I had a site hosted with a host who did not give me a DNS control panel, just cPanel. Is there a way using cPanel to set up Google Apps for Domains for email?"
710,"You are basically going to have play with your own privacy settings to understand how it works. (A second way would be to compare the appearance of the profile on your account versus a next account , yes ...very obvious) Once they are signed up there is nothing you can do about it (minor or not) We appreciate your concern for your
  child's use of our website, but
  unfortunately we cannot give you
  access to the account or take any
  action on the account at your request.
  We are generally forbidden by privacy
  laws against giving unauthorized
  access to someone who is not an
  account holder. Please note that all
  users ages 13 and older are considered
  authorized account holders and are
  included in the scope of this policy. We encourage parents to exercise any
  discretion they can on their own
  computers and in overseeing their
  kids' internet use. If you are a
  parent, you might also consider using
  software tools on your own computer in
  order to do so. Please do a search for
  computer-based Internet control
  technology on your preferred search
  engine to discover options that you
  may wish to pursue. Please also talk to your kids, educate
  them about internet safety, and ask
  them to use our extensive privacy
  settings. http://www.facebook.com/help/?faq=16104 Some signs that they are blocking you. Cannot see the wall tab Clicking on View more Photos only results in one photo Ability to mention with the @ sign Cannot send messages For individual wall posts that would be tricky and I would say you are stuck. Someone can comment and provide a suggestion for wallposts."
712,"I guess the only way to accomplish this is to install the (free) Evernote desktop client, select all notes and choose ""Export..."" from the File menu. There are different export formats available: Evernote (.enex), Web Site (.html) and Web Archive (.mht)."
713,There are two services you may like: Soocial Plaxo
714,You can use ZoneEdit . You get 5 free Zones. When you sign up and add a domain you will be given 2 nameservers. Replicate your host's existing DNS entries in ZoneEdit. Add/Update the MX records etc to Google Apps. Point your domain at the ZoneEdit nameservers. Wait up to 72 hours for the changes to propagate around DNS. My host (FastHosts in the UK) does not support advanced DNS settings so I currently have 7 domains in ZoneEdit to allow me to use Google Apps.
715,"There are a few tools available for download: Fresh Delicious which works an all Java-enabled platforms deadlicious for Mac OS X only Delicious Link checker , a perl script Those aren't online based but out of the last one it would be easy to build a web app ;-)"
716,"How can I export a list of my RSS feeds from Google Reader?. How can I export a list of my RSS feeds from Google Reader? I can copy the 'Subscriptions' page, but it's not a very good format for exporting out into other applications."
717,"What video format should I pick if I want to minimize upload time to YouTube?. I mainly record ""screencasts"" of MMO games. Which of the various video formats  that YouTube accepts will result in the smallest file size and what settings for that file type would I use? Of course this is also constrained by a desire to have video quality that is not noticeably worse that the other options."
718,What exactly is a 'tag bundle' in Delicious?. How can and can't it be used ?
719,Go to Settings -> Import/Export -> Export your subscriptions as an OPML file . A little info about OPML files .
720,Settings -> Import/Export The only export option is as an OPML file.  This file should do the trick for your other RSS reader(s).
721,"How to easily disable Gmail signature on a per message basis. Possible Duplicate: In Gmail, how can I have customized signatures based on the From: address? I have Gmail set up to fetch also my work email account so I can have all my email in one app. I use a signature with my work emails, and Gmail auto-inserts this for me. But it places it into every message, even non-work messages. I end up manually deleting the work specific portion of the signature for every non-work message I compose. Is there a way to have a different signature for each ""from"" address you use? Or a way to disable the signature on a per message basis (other than manual deletion)?"
722,How can I tell which sites I've authorized to access my information on Twitter?. How do I know which sites I've allowed to have access to my information on Twitter?
723,Online project management services. I need a user-friendly and cleverly designed web service to manage my projects and tasks. No matter if it's a free or paid service. Having a comment system and some game mechanics would be a big plus. 1 service per answer please (to be able to see which one receives most votes).
724,"This feature allows you to combine several related tags into a logical grouping. So, for instance, you might combine the tags ""hitter"", ""pitcher"", and ""fielder"" into a bundle and call it ""Baseball"". It doesn't change anything about the existing tags, but does allow you to create another level of heirarchy. When looking at your bookmarks, del.icio.us will show this bundle and all the tags grouped under it as a separate section. The experimental tag bundles are a great way to simulate folders in del.icio.us. To take things a step further, You can keeps all of your tags lowercase, but capitalizes the first letter of the tag bundles, making it even easier to keep track of and organize your bookmarks in bundles. ( from here ) Update I was asked in the comments: how the grouping works? If I search for pitcher will I get all of the links tagged Baseball? My answer: No, it won't be shown in search (or the search filter). It is simply a way to bundle all your tags in the right navigation bar. I played with it (I think two years ago). never found it to be worth the time in retrospect (because eventually, you just search all your bookmarks) I don't think there is more to know :)"
725,Go to twitter.com Log in. Click on Settings Click on Connections :
726,"Wedoist Wedoist is a project manager that has
  status updates, a task manager and a
  comment system. It also uses game
  mechanics to increase productivity and
  usage. Wedoist should be a lot more dynamic
  than most other applications as most
  of it is rendered in JavaScript and
  Comet is used for realtime updates.
  The future plan is to make the
  realtime aspect more central (such as
  adding a group chat)."
727,The .wmv format seems to be the smallest. As an addition try to be on a fast connection. Do you know anyone who has a symmetric connection? It was also reported that using public wi-fi (especially on airports) seem to provide a fast upload speed.
728,Can you specify how posts in Google Reader are marked as read?. Google Reader tends in my opinion to be a bit over-eager to mark posts as read - if you click on a post or scroll over the top of it it will be marked as read. Is there a setting to control the conditions for a post being marked as read?
729,Thymer Project management and task planning for people who hate project management and task planning.
730,"I manage about 60 Google Apps domains (more than 4000 mailboxes) and it works very well from an administrative prospective. Most users have adapted to it, although there are a few huge issues: Moving existing mail into Google Apps is a very slow process. Imported mail also tended to confuse users.  Most of our users got a clean inbox and we setup Outlook with PSTs. Many users are confused by threaded conversations and often times accidentally forward information they didn't want to send. Outlook can be used with Google Apps domains but it is not recommended. Don't use it unless it's essential for the user. Offline Mail works well, but it causes a lot of time consuming support issues. Don't use it unless it's essential for the user. Google Docs will not replace the desktop application. If you have multiple separate Google Apps domains there is no Global Address List between the domains. You will need to use a 3rd Party tool or work with the Google Apps API. Limited centralized & tiered Administration: You are either an Admin or a user. Insert 3rd party tool if necessary. List of limitations . I'd recommend that if you have executives that live and die with Outlook you should consider keeping some users on Exchange."
731,"OK, I can go to Google reader settings->Preferences and uncheck In expanded view, mark items as read when you scroll past them. That makes it slightly less eager."
732,"Linking directly to a specific point in time of a YouTube video. If I find a video on YouTube that I want to send to a friend, but I really only care about something at the two minute mark, can I send him a link that will start at two minutes into the video for him? Is there a specific URL or setting when sending a link to a YouTube video that jumps directly to a point in the timeline?"
733,"LiquidPlanner seems quite good. It has a nice feature that shows the spread of task completion times based on past performance. The again there is always FogBugz ;-) Neither are free, although FogBugz does have various free for academic use options."
734,"In answer to your general question, here in the UK Virgin Media have moved all mailboxes for their ISP services across to Google Apps. They are a very large ISP with users in the millions."
735,"It can be done by syncing xmarks to IE or Safari a PC or Mac, then syncing that with the iPhone via iTunes. A one step solution would be better though!"
736,Try ProjectManager . I have used it for a few projects and like it.
737,"Simply add #t=XhYmZs to the end of the URL where X is the number of hours, Y is the number of minutes, and Z is the number of seconds. i.e. http://www.youtube.com/watch?v=xxxxxxxxxxxx#t=2m0s for your example."
738,"BaseCamp By 37Signals, the company of Ruby-On-Rails inventor David Heinemeier Hansson."
739,"Here is what I've done for signatures: Disable the signature completely in
your settings. Turn on canned responses lab feature. Set up a canned response for each signature
you want to use. Choose the
appropriate signature each time you
send an email. The only downside is that you don't get an automatically inserted default.  Until Google improves the support for signatures, this is the most functional and least annoying that I could come up with."
746,"CodeBase Codebase is your software project management tool with fast, reliable Git, Mercurial & Subversion hosting baked right it."
753,"Hidden features of Google Search. What little known tips and tricks do you have for searching on Google? Please note that this question exists because it has a
  high level of significance, but it is not
  considered a good, on-topic question
  for this site, so please do not use it
  as evidence that you can ask similar
  questions here. For more information, see the faq ."
754,"Some movies have a ""Play Trailer"" button on the top right corner, under the ""Play"", ""Add to Instant Queue"", and ""Add to DVD Queue"" buttons. It's pretty hit or miss (mostly miss), so if there's no trailer button, you will have to search on YouTube, Google, or some other video search engine."
756,"site: You can use the 'site:' keyword to make Google only return results from one site. For example you could enter this into Google: algorithms site:ocw.mit.edu Which would bring you to results from ocw.mit.edu only. You can also put quotes around your search terms to search for an exact string. For example ""stackoverflow.com is great"" would yield different results from stackoverflow.com is great You can search specific sites for information by using: site:yoursitehere.com searchterms This works to the point where you can narrow your site search down to specific sub-folders, by using: site:yoursitehere.com/folder1/folder2/ searchterms. If you don't put 'site: before the yoursitehere.com then it just searches for occurrences of the URL name, and not necessarily the site itself."
759,What are the recommended privacy settings for Facebook?. I hear a lot about the default privacy settings on Facebook being too open and that third parties can get hold of my private information. What can I do to lock down my account so that only the people I explicitly permit can see my photos and personal information short of deleting my account?
762,"define: I like: define: term Which finds definitions.Though, Google recently added displaying definition automatically for single-word searches. No ""define"" needed."
766,"filetype: To search by specific file types: ""search term"" filetype:pdf
""search term"" filetype:doc Two additional things that are less obvious about it (and other specs you can do like it): You can combine 2 or more filetype:ext specs You can use not filetype by using -filetype:ext For example: -filetype:pdf filetype:doc resume will find resumes that are in DOC format but not PDF. c++ -site:experts-exchnage.com -site:some_other_bad_site.com"
767,"When logged into Facebook, choose Account->Privacy Settings.  Select ""Friends Only"" on the left and apply the settings.  Alternatively, you can choose the ""Customize settings"" link and further refine your privacy. Once you've made the appropriate changes, visit http://www.reclaimprivacy.org/ (Edit: Dead Link) to have it scan your settings and make sure you have everything set up correctly."
768,Read this -> Recommended facebook privacy settings june 2011 (Edit: Content removed) Does not get more recommended than that after all it is the US Navy Social Media.
770,Does W3C Validation (Web Validation) really make any difference to your site?. Does displaying the various validation marks on your website make a difference? For Example - HTML Validation - W3C CSS Validation - W3C XHTML Validation What is the communities opinion on this area? Are Browsers honouring the validations anyway?
772,"Do you know any Web Search apps where you can specify more engines/websites at a time?. Google is the Web Search engine that I use more often, but I would like to know if there are web apps where you can define a list of search engines or website you want to retrieve the data for, in a single shot. The idea is to specify, for example, that I want retrieve the search results from: 10 top results from Google 10 from Bing 10 from Microsoft MSDN Forums 10 from Stack Overflow Do you know something useful?"
773,"If you only want to download a single folder, you can just click to the right of the folder you want to download (in the blue highlight box around the folder), and choose ""Download Folder"" from the drop-down list."
774,"What advantages and disadvantages are there to using the HTML5 beta of YouTube?. Google has a beta of YouTube that uses HTML5's video tag, but what gains do I get from using this, other than not having to install Flash just for YouTube?"
776,"MetCrawler is an online solution: MetaCrawler.com utilizes metasearch technology to compile results from many of the Web's major search properties, delivering more relevant and comprehensive results every time you search. By accessing multiple search engines for each query, MetaCrawler.com provides you with a richer and more relevant spectrum of results than you would from using any single search engine."
777,"I can think of two reasons, one human the other computer. The human reason - it shows visitors that you care about these things and that your site is going to be well written and not try to exploit their browsers. It doesn't say anything about the content though :) The computer reason - it means that your site/application should render correctly and consistently in any browser be it IE, Firefox, Chrome, Safari or Opera."
779,Ensuring a web application is secure before utilizing it. How can one go about verifying the security and legitimacy of a web application before accessing it?
781,"How can I combine my social networking feeds with RSS feeds (such as new questions on WebApps) in a single timeline?. With so many different ways to get information on the web (twitter, facebook, myspace, RSS, etc.), I would like to combine them into one place rather than having to run different tools or visit different web sites. Is there a client (web-based or otherwise) that can combine these varying information sources into a single timeline? Preferrably, this would also allow me to update my own status and to respond to items."
784,You can use Google Reader and subscribe to RSS for each of those sites mentioned.  That's probably the easiest way to do it.
785,Under OS X (and probably on Linux too) the HTML5 video playback uses far less CPU than the Flash video player. This might change when hardware acceleration is released in the OS X Flash Player (currently available as a beta http://labs.adobe.com/technologies/flashplayer10/gala/ )
786,How do I link a cell in Google Spreadsheets to a cell in another document?. I have a monthly spreadsheet that relies on figures from the previous month. I'd like to import these values dynamically rather than cutting and pasting them. Is this possible? How do I do it?
788,If your sources of information are RSS or Atom based or have RSS or Atom feeds available then you can use Yahoo! Pipes to combine them into a single feed.
789,"I suggest ScrewTurn for wiki. You can also take a look at AxoSoft OnTime which is very good software for bug tracking, scrum/agile project managment, dev wiki, help desk and more."
790,I use threadsy to combine a whole lot of streams into a single timeline. Silentale is another such option
791,Advertising that your sites is using valid HTML is much like a car dealer advertising that his cars can drive. I don't think there is much point in displaying to your users what type of HTML is made to build the page and that it's valid. Most users wont know the difference anyways. But the sites that actually does the validation can is a good tool for a developer. It's a quick way to check if you have made any mistakes in your markup and can avoid browser rendering the site differently.
792,"What you're after may be a little difficult. However, if you use Firefox there are a couple of things I do to protect myself from pages I haven't been before. Firstly, I use the NoScript add-on for Firefox. It keeps Javascript from running on sites that you don't explicitly allow. Second, I just came across this a few days ago, HTTPS Everywhere switches you to the HTTPS version of several sites which will offer you greater security. In addition to that, you can add as many rule sets as you want so that any site you come across and want to use the HTTPS version (has to be available of course) you can. Hope this helps."
793,You can add all of your social sites activity in a single timeline using websites like Google Buzz ( now retired ) or Friendfeed and respond to some of them (for example you can reply to tweets in Friendfeed).
794,"Disclaimer: I work for Fog Creek The FogBugz wiki is great because it's integrated with the rest of the app, but the editor is buggy. The good news is we're doing a major revamp."
795,"You can never be 100% certain. Different browsers can help you in different ways: IE has several security features As does Firefox And Chrome too All three have a feature which will detect possible malware, phishing, out of date or bad certificates."
796,"Four points that make HTML5 not so hot for YouTube: Cannot point to a particular point in a video with the #t=21m0s portions Cannot watch content protected videos Full Screen Support (currently does full browser screen) Recording directly to YouTube with a webcam On Firefox and Opera, only videos with WebM transcodes will play in HTML5 (found this one on HTML5 beta page) Advantages are written by every blogger out there, mainly less memory hogging and browser/mobile compatibility."
797,"Suggesting some non-technical points you might want to consider in addition to the safety measures mentioned by others. They do require you to use the site to some degree so you'll have to be prepared to view portions of the site, so if you're really worried you might want to take precautions first (no script, disabling cookies etc.). There's a Contact Us page that lists a physical address and phone number for the company. All links point to where they claim to point to - check the URL in the status bar is what you expect it to be. They let you look round the site before signing up. While you can't expect access to all content, you should be able to view some - low-resolution images, the first paragraphs of articles etc. Any costs are clearly set out before you sign up. There's a no-cost option that allows access to some content. The site shouldn't ask you to install anything on your computer. While I wouldn't expect all of these to be always present (apart from the contact us page) - after all each site is different - I would expect some content for free."
799,"We tried most wiki packages over the years with little success. It was just tough getting enough traction to get the development and project teams to actually use one. We struck gold after we had converted to Google Apps enterprise for email and calendar as it also comes with ""Sites"". It turns out Google Sites can work as a very flexible and easy to use wiki tool. Built in public/private/sharing stuff too so some sites can be public facing while others are internal (by Google Apps ID) only."
800,"dhulk's answer has some good info, but I think those are secondary. Let's start with some basics: Is it running on https ? Look in your address bar. If the URL starts with https, then traffic to and from this app is encrypted. Just because it's running on https doesn't guarantee that it's secure. The company (or person) who built the site has full access to any information that you send in. Examine the certificate Double-click on the lock icon to see certification information (the position of the lock varies from browser to browser). Look at whom the certificate is issued to. If the name of the company doesn't seem familiar, do some google searches to figure out what the relationship is between the certificate holder and the service. Look for a privacy policy. This should specify what they do with the information you give them. It doesn't guarantee that they'll obey their stated policy, of course. Research its reputation. Do some google and twitter searches. Try things like ""don't trust X"" or ""security of X"" (where X is the service) All in all, you're looking for a consistent picture that suggests that the operators of the site are up front and trustworthy. It's still no guarantee, but it's a great start before you divulge personal information."
801,"Movies Searching for movies using your zip-code, as in: movies: 90210 ""movies near [town or place]"" is a pretty good search. It lets you search for movies playing near a town or place and shows what times they're playing and film ratings and everything movies near chichester, uk"
802,"Negation / Exclude Terms Examples Exclude experts-exchange from my search results using the 'site:' tag, like this: how to load a file php -site:experts-exchange.com Searches for ""apple"" where word ""tree"" is not used. apple -tree"
803,"In the new interface, you should simply be able to type = in the cell, then just go to the other sheet and pick the cell you want. If you want to do it manually, or are using the old interface, you can simply do =Sheet1!A1 , where Sheet1 is the name of the sheet, and A1 is the cell on that sheet you care about. This is identical to Microsoft Excel."
804,"I like, but rarely remember to use, the synonym operator. Search for ""~auto loan"" will find info for both the word auto and its synonyms: truck, car, etc. (example taken from Google's cheat sheet of search operators)"
805,Where can I get themes for my Posterous Blog. They only have a few options and when you compare to other blog services it seems very lacking.  I'm hoping there's some sort of repository out there I haven't bumped into yet.
806,Fill in the Blank (*) Sometimes the best way to ask a question is to get Google to fill in the blank by adding an asterisk (*) at the part of the sentence or question that you want finished into the Google search box. For example: Madame Curie died in *
807,Validate that a web application has used a specific hash function for its certificate. What is the process for verifying the hash function that was used to create a web applications certificate?  I ask because there apparently has been some issue with the MD5 hash function wherein someone malicious can fake a certificate.
808,"What to do when a service asks for your Gmail password?. On many services, there is the request to connect to your Gmail (or other webmail service) account in order to retrieve your contacts information (so to add them to your network in the new service). This is obviously not secure. So in such a case, what should you do? (I made a second Gmail account, copied my contacts there, and used that - but that is not optimal.)"
809,Does posting pictures on Facebook mean that I lose rights over them?. I am not certain of the status of the pictures I upload to Facebook. Does posting pictures mean that I lose rights over them?
810,"Utilizing HTML5 will allow you, ideally, to avoid the ever growing list of security issues with Flash. Which, in itself, is value enough."
