id,text
943,"How to increase download speed using the following method?. I have written an Android application which downloads pdf files through web service. I am using kSoap2 android library to parse the response of web service which basically contains file name & file data. I have written following code. Please review & tell how to increase the speed I think there is some small defect in code which reduces the speed. I am using version 2.5.1 of kSoap2. public void downloadPdfFiles(File fileDocsDir, int noOfFiles)
            throws NullPointerException, SoapFault, XmlPullParserException,
            FileNotFoundException, IOException, Exception {

        System.gc();

        // Download files from web service and save them in the folder.
        soapObject = new SoapObject(NAMESPACE, METHOD_NAME);
        soapObject.addProperty(""startingFile"", noOfFiles);
        soapObject.addProperty(""deviceId"", deviceId);
        soapObject.addProperty(""loginId"", loginId);
        soapObject.addProperty(""byoinId"", ""1"");

        envelope = new SoapSerializationEnvelope(SoapEnvelope.VER11);

        envelope.setOutputSoapObject(soapObject);

        // Calling the web service
        System.gc();
        androidHttpTransport = new HttpTransportSE(URL);
        androidHttpTransport.call(SOAP_ACTION, envelope);

        // Getting Response through xml mainly generated as soap:reponse.
        responseBean = (SoapObject) envelope.getResponse();

        // Array of PDFInfoBean.
        list = (SoapObject) responseBean.getProperty(0);

        FileOutputStream outputStream = null;
        BufferedOutputStream bufferedOutputStream = null;
        // Get Individual PDF Details from Array.
        SoapObject pdfDetails = null;

        mIncrement = noOfFiles;
        // Log.i(""Increment Values"", String.valueOf(mIncrement));

        File pdfFile = null;
        for (int i = 0; i < list.getPropertyCount(); i++) {
            pdfDetails = (SoapObject) list.getProperty(i);

            // Get PDF File Name.
            pdfDocName = pdfDetails.getProperty(1).toString();
            Log.i(TAG, ""File Name: "" + pdfDocName);

            // Check for last file.
            if (pdfDocName.equalsIgnoreCase(""EOF"")) {
                mFlag = false;
                break;
            }

            // Creating PDF File.
            pdfFile = new File(fileDocsDir, pdfDocName);

            // Writing PDF file received through web service.
            if (pdfFile.exists()) {
                Log.i(TAG, pdfFile.getName() + "" File Already Exists"");
            } else {
                outputStream = new FileOutputStream(pdfFile);
                bufferedOutputStream = new BufferedOutputStream(outputStream);

                bufferedOutputStream.write(Base64Coder.decode(pdfDetails
                        .getProperty(0).toString()));

                mIncrement = mIncrement + 1;

                bufferedOutputStream.close();
                outputStream.close();

                bufferedOutputStream = null;
                outputStream = null;
            }
            pdfDetails = null;
            pdfDocName = null;
            pdfFile = null;
            System.gc();
        }
        soapObject = null;
        envelope = null;
        responseBean = null;
        list = null;
        androidHttpTransport = null;

        System.gc();
    }"
944,"First of all your variable IPAddress is misnamed. It sounds as if it contained a single IP address, but in fact it contains a list of multiple triples, where each one does not only contain an IP address, but also the corresponding broadcast address and netmask. You should probably call it something like IPTriples . If you look at your code it's basically doing three things: Filtering out localhost Replacing each ip address with a string representation Concatenating the thus created list of strings, separating them with spaces. For each of these 3 steps there's already an erlang function, which can be used to do it: lists:filter which takes a predicate and a list and returns a list only containing elements that match this predicate. lists:map which takes a function and a list and returns a list containing the result of the function for each element. string:join which takes a list of strings and a separator and returns a string with each item in the list separated by the separator. Usually it it is good style to reuse existing functionality as much as possible instead of reimplementing it. So using these functions, your get_ip_address_string can be rewritten to something like this: get_ip_address_string() ->
    {ok, IPTriples} = inet:getif(),
    FilteredIPTriples = lists:filter(fun is_not_localhost/1), IPTriples),
    IPAddresses = lists:map(fun ip_triple_to_string/1, FilteredIPTriples),
    string:join(IPAddresses, "" "").

is_not_localhost({{127,0,0,1}, _Broadcast, _Mask}) -> false;
is_not_localhost({_IP, _Broadcast, _Mask})         -> true.

ip_triple_to_string({{Oct1, Oct2, Oct3, Oct4}, _Broadcast, _Mask}) ->
    io_lib:format(""~b.~b.~b.~b"", [Oct1, Oct2, Oct3, Oct4]). Note that this has also the benefit that the logic for filtering out localhost, the logic for turning the IP addresses into strings and the logic for building the result string from that are now no longer intertwined, which should make the code more manageable."
945,"My solution is close to sepp2k's: First a simpler conversion routine: ip_triple_to_string(Tup) ->
    io_lib:format(""~b.~b.~b.~b"", tuple_to_list(Tup)). Then the meat: get_ip_address_string() ->
    {ok, IPTriples} = inet:getif(), Not much you can do here. You have to assert that you really got data from the getif/0 call. Strings = [ip_triple_to_string(IP) || {IP, _, _} <- IPTriples,
                IP =/= {127,0,0,1}],
    string:join(Strings, "" ""). The list comprehension captures the map and filter in one go over the list. Otherwise, it is much like the other definition."
946,"Refactoring a bunch of and statements. Trying to refactor this code and can't seem to think of a way to make it cleaner. Type is  a property in my Person class. foreach (var item in list)
{
    if (person.Type != PersonType.Employee && person.Type != PersonType.Manager && person.Type != PersonType.Contractor && person.Type != PersonType.Executive)
    {
        DoSomething();
    }
}

public enum PersonType : int {
   Employee = 0,
   Manager = 1,
   Contractor = 2,
   President = 3,
   Executive = 4
} I should note that there are other types in the PersonType class which I don't want to show."
947,"I would probably go with code that looked like this. list.ForEach(c => 
                {
                    if (DoAction(c.Type))
                    {
                        DoSomething();
                    }
                });


private static bool DoAction(PersonType personType)
        {
            switch (personType)
            {
                case PersonType.Employee:            
                case PersonType.Manager:            
                case PersonType.Contractor:           
                case PersonType.Executive:
                    return false;
                default:
                    return true;
            }
        }"
949,"You could use Enum.IsDefined. It has some disadvantages. It can be slow, and it is not strongly typed, but I do like how it reads. foreach (var item in list)
{
    if (!Enum.IsDefined(typeof(PersonType), person.Type))
    {
        DoSomething();
    }
}"
950,"[Edit] Corrected given edit to question Try something more like this [Flags]
public enum PersonType
{
    None = 0,
    Employee = 1 << 0,
    Manager = 1 << 1,
    Contractor = 1 << 2,
    President = 1 << 3,
    Executive = 1 << 4
}

foreach (var item in list)
{
    if ((person.Type & PersonType.President) == 0)
    {
        DoSomething();
    }
} You can now also add combined values such as [Flags]
public enum PersonType
{
    None = 0,
    Employee = 1 << 0,
    Manager = 1 << 1,
    Contractor = 1 << 2,
    President = 1 << 3,
    Executive = 1 << 4,
    NotPresident = Employee | Manager | Contractor | Executive,
    Boss = Manager | President | Executive
} Given this enumeration, this NUnit test passes [Test]
public void TestEnum()
{
    var personType = PersonType.Manager | PersonType.Contractor;
    Assert.That(personType == PersonType.None, Is.Not.True);
    Assert.That((personType & PersonType.Manager) != 0, Is.True);
    Assert.That((personType & PersonType.Boss) != 0, Is.True);
    Assert.That((personType & PersonType.Employee) != 0, Is.Not.True);
}"
951,"What we have here is a tree data structure. Unfortunately it is an implicit tree structure which means we can't easily write some generic code to search the tree. Make the tree structure explicit So, what we first need is an adapter that can help to make things more generic. I don't know if these classes share a common base class, so everything will have to use object . If there is a common base class this will make things much tidier.. We can have a class like so : public static class BranchExtensions
{
    public static Dictionary<Type, Func<object, IEnumerable>> NextLevels = new Dictionary<Type, Func<object, IEnumerable>> ();

    private static IEnumerable NextLevel ( object branch )
    {
        Func<object, IEnumerable> nextLevel;
        if (NextLevels.TryGetValue(branch.GetType (), out nextLevel))
            return nextLevel ( branch );
        else
            return null;
    }
} Then we need some initialization code somewhere : BranchExtensions.NextLevels.Add ( typeof ( Foo_LevelOneItem ), level => ( (Foo_LevelOneItem) level ).Level2Items );
BranchExtensions.NextLevels.Add ( typeof ( Foo_LevelTwoItem ), level => ( (Foo_LevelTwoItem) level ).Level3Items ); Now, given any item in the heirarchy I can call NextLevel and get an Enumerator for its next level. Write some general utility functions This enables us to write some generic code. What we need to do is walk the tree, collecting the objects we want along the way. When we read a leaf node, we want to process. So we add the following to our BranchExtensions : private static IEnumerable<Dictionary<Type, object>> Flatten ( object branch, Predicate<object> collect, Dictionary<Type, object> collection )
    {
        IEnumerable nextLevel = NextLevel ( branch );
        if ( nextLevel != null )
        {
            foreach ( object next in nextLevel )
            {
                if ( next != null )
                {
                    // Do we want to collect this type
                    if ( collect ( next.GetType () ) )
                        collection[next.GetType ()] = next;

                    if ( NextLevel ( next ) == null )
                    {
                        // This is a leaf node.
                        yield return collection;
                        collection.Remove (next.GetType ());
                    }
                    else
                    {
                        // This is a branch, so recurse down the tree.
                        foreach ( var more in Flatten ( next, collect, collection ) )
                        {
                            if ( more != null )
                            {
                                yield return more;
                                collection.Remove ( more.GetType () );
                            }
                        }
                    }
                }
            }
        }
    }

    public static IEnumerable<Dictionary<Type, object>> Flatten ( this Predicate<object> collect, object branch )
    {
        return Flatten ( branch, collect, new Dictionary<Type, object> () );
    }

    public static Predicate<object> Collect ( Predicate<object> collect )
    {
        return collect;
    } The first Flatten method does all the work. It is pretty horrendous and I'm sure it could be tidied up and refactored, I just hacked it together to demonstrate the point. The second Flatten method is the entry point method. This creates a new Dictionary to collect our values and passes the call along. It should do some validation here as well really. As a slight frill - this is an extension method on Predicate. The Collect method following is even stranger and does nothing really. It is just there to enable a more fluent interface when coming to use it. Use the code The Nested loops can then be converted to something like the following : foreach ( var collection in BranchExtensions.Collect( type => type == typeof(Foo_LevelFiveItem) || type == typeof(Foo_LevelSixItem)).Flatten ( rootObject ) )
{
    var levelFiveItem = collection[typeof(Foo_LevelFiveItem)] as Foo_LevelFiveItem;
    var levelSixItem = collection[typeof(Foo_LevelSixItem)] as Foo_LevelSixItem

    // Do stuff on our items...
} It looks like a lot of work to acheive a small thing. It all depends on how much you need to use this stuff. If you have only got a single nested loop in your entire application, then none of this makes sense and I would just suck up the nested loop and carry on. But, If you have nested loops all over your code, then a few utility methods like this would make a lot of sense to abstract the complexity away and allow you to focus on the meaning of what you are trying to do."
952,"If this is just a one shot test, then I would use something like this. If this was used in multiple places, I would probably use flags like pdr. PersonType[] ignoredPersonTypes = 
{
    PersonType.Employee,
    PersonType.Manager,
    PersonType.Contractor,
    PersonType.Executive,
}

foreach (var item in list)
{
    if (ignoredPersonTypes.Contains(person.Type) == false)
    {
        DoSomething();
    }
}"
953,"If the “allowedness” of a PersonType value is specific to the particular algorithm you are writing, I usually write this as an array: var disallowedTypes = new[] {
    PersonType.Employee,
    PersonType.Manager,
    PersonType.Contractor,
    PersonType.Executive
};

foreach (var item in list.Where(p => !disallowedTypes.Contains(p.Type)))
    DoSomething(item); If this set of disallowed types is central to your application (or to a particular class), I would declare it as a static field in a static class (or the relevant class). That way your entire program (or that class) has convenient access to it, and you only need to update it in a single place if the business logic changes: public static class Data
{
    public static readonly PersonType[] DisallowedTypes = {
        PersonType.Employee,
        PersonType.Manager,
        PersonType.Contractor,
        PersonType.Executive
    };
}

// [ ... ]

foreach (var item in list.Where(p => !Data.DisallowedTypes.Contains(p.Type)))
    DoSomething(item); If the set of disallowed types is inherent in the semantics of the PersonType enum itself, I would make this very explicit by using custom attributes in the enum type itself. Of course you should think up a more descriptive name than IsAllowed and fix the XML comment on the attribute type to explain what it really means: /// <summary>Specifies that a <see cref=""PersonType""/> value is allowed.</summary>
public sealed class IsAllowedAttribute : Attribute { }

public enum PersonType
{
    Employee,
    Manager,
    Contractor,
    Executive,

    [IsAllowed]
    President
}

public static class Data
{
    /// <summary>This array is automatically prefilled with the
    /// PersonType values that do not have an [IsAllowed] custom attribute.
    /// To change this array, change the custom attributes in the
    /// <see cref=""PersonType""/> enum instead.</summary>
    public static readonly PersonType[] DisallowedTypes;

    static Data()
    {
        DisallowedTypes = typeof(PersonType)
            .GetFields(BindingFlags.Public | BindingFlags.Static)
            .Where(f => !f.IsDefined(typeof(IsAllowedAttribute), false))
            .Select(f => f.GetValue(null))
            .ToArray();
    }
} This way the information whether any particular enum value is allowed or not is stored in the enum itself and no-where else. That makes the code very explicit, easy to follow, and easy to modify in obviously-correct ways."
954,"I only have a few minor comments about your code: This code: var ctor = implementor.GetConstructor(Type.EmptyTypes);
if (ctor == null) continue; has the potential to mask a bug. Imagine you add a constructor to one of your command-factory types and accidentally forget that this implicitly removes the default constructor. This code will then silently swallow this mistake and simply not list that particular command factory. It would be preferable to throw in this case so that you notice it immediately. Even better, of course, would be to use a post-build event to turn this error into a compile-time check so that you can’t even run the program when it is invalid. This code: var instance = ctor.Invoke(null) as ICommandFactory;
if (instance == null) continue; has exactly the same problem, but the consequences are much more subtle. The if (instance == null) condition should never fire because the code was written so that the instance cannot be of any other type. Imagine you have a bug in that code. This code swallows this bug and you won’t notice it directly. You will only notice some subtle/weird effects that occur much later, and it will be a pain to trace it back to this code here. You could make it throw like above, but personally I think you should change this to var instance = (ICommandFactory) ctor.Invoke(null); so that it will automatically throw if it’s not of the right type. Your code does not allow for a class that implements ICommandFactory but is not intended to appear in your UI. If you are sure that you don’t want that to be possible, then your code is fine. Otherwise, I would declare a custom attribute — either one that allows you to explicitly exclude an ICommandFactory from appearing in the UI, or one that is required on all the ICommandFactory types to be included . Very very minor nitpick: i => interfaceType.IsAssignableFrom(i) && i != interfaceType You should perform the simpler check first: i => i != interfaceType && interfaceType.IsAssignableFrom(i)"
955,"This is such a perfect match for the Replace Conditional with Polymorphism Refactoring that it even looks as if it was specifically designed to demonstrate the Replace Conditional with Polymorphism Refactoring. I mean, the field it is basing its behavior on is even called Type ! interface Person { void DoSomething(); }

class PrivilegedPerson : Person {
    public void DoSomething() {
        // do something
    }
}

class UnprivilegedPerson : Person {
    public void DoSomething() {} // literally do nothing
}

class Employee   : UnprivilegedPerson {}
class Manager    : UnprivilegedPerson {}
class Contractor : UnprivilegedPerson {}
class President  : UnprivilegedPerson {}
class Executive  : UnprivilegedPerson {}"
956,"Implementation of costreams. I am not very good with thread-safety and often fall prey to subtle issues in concurrency. Therefore, I hope that someone here might be able to tell me whether there is a subtle concurrency issue (race condition etc.) in the following code, or whether it’s fine. In particular, have I used Monitor.Wait and Monitor.PulseAll correctly? Of course, if you can reason about the code and come to the conclusion that it is already correct, that would be a welcome answer too. This code is intended to implement the costreams pattern (I invented that name, so you won’t find it in Google). It runs two methods (passed in as delegates) in parallel. It provides one of those methods with a write-only stream and the other with a read-only stream. The idea is for one of them to generate data and write it to the stream, and the other one to read from the stream and consume the data. (The reading/writing methods intended to be passed in could be anything that reads to/writes from a stream; they are not likely to be specifically written to be used with costreams. If they were, they could probably be rewritten so that they wouldn’t need to use streams at all.) While reviewing the Read method, remember that the contract for Stream.Read is slightly counterintuitive: it is allowed to read and return fewer bytes than requested (as long as it returns the number of bytes actually read). Thus the fact that it sometimes returns fewer bytes than the count parameter requests is not a bug. Of course it must not return 0 except when the end of the stream is reached. using System;
using System.Collections.Generic;
using System.IO;
using System.Threading;

namespace MyLibrary
{
    public static class Costreams
    {
        /// <summary>Runs the two specified processes in parallel, allowing one to generate data by writing it to a stream, and the other to consume the data by reading it from a stream.</summary>
        /// <param name=""writingAction"">An action that generates data and writes it to a stream.</param>
        /// <param name=""readingAction"">An action that will want to read information from a stream.</param>
        public static void RunCostreams(Action<Stream> writingAction, Action<Stream> readingAction)
        {
            // Everything the writingAction writes will be enqueued in here and dequeued by the readingAction
            var queue = new Queue<byteChunk>();

            writingCostream writer = new writingCostream(queue);
            readingCostream reader = new readingCostream(queue);

            // Start reading in a new thread. The first call to reader.Read() will block until there is something in the queue to read.
            var thread = new Thread(() => readingAction(reader));
            thread.Start();

            // Start writing. Calls to writer.Write() will place the data in the queue and signal the reading thread.
            writingAction(writer);

            // Insert a null at the end of the queue to signal to the reader that this is where the data ends.
            queue.Enqueue(null);

            // Wait for the reader to consume all the remaining data.
            thread.Join();
        }

        private sealed class byteChunk
        {
            public byte[] Buffer;
            public int Offset;
            public int Count;
        }

        private sealed class readingCostream : Stream
        {
            private Queue<byteChunk> _queue;
            public readingCostream(Queue<byteChunk> queue) { _queue = queue; }

            public override bool CanRead { get { return true; } }
            public override bool CanSeek { get { return false; } }
            public override bool CanWrite { get { return false; } }
            public override void Flush() { }
            public override long Length { get { throw new NotSupportedException(); } }
            public override long Position { get { throw new NotSupportedException(); } set { throw new NotSupportedException(); } }
            public override long Seek(long offset, SeekOrigin origin) { throw new NotSupportedException(); }
            public override void SetLength(long value) { throw new NotSupportedException(); }
            public override void Write(byte[] buffer, int offset, int count) { throw new NotSupportedException(); }

            public override int Read(byte[] buffer, int offset, int count)
            {
                lock (_queue)
                {
                    // If there is no data waiting to be read, wait for it.
                    while (_queue.Count == 0)
                        Monitor.Wait(_queue);

                    var peeked = _queue.Peek();

                    // A null element in the queue signals the end of the stream. Don't dequeue this item.
                    if (peeked == null)
                        return 0;

                    if (peeked.Count <= count)
                    {
                        // If we can return the complete item, dequeue it
                        Buffer.BlockCopy(peeked.Buffer, peeked.Offset, buffer, offset, peeked.Count);
                        _queue.Dequeue();
                        return peeked.Count;
                    }
                    else
                    {
                        // If we can only return part of the item, modify it accordingly
                        Buffer.BlockCopy(peeked.Buffer, peeked.Offset, buffer, offset, count);
                        peeked.Offset += count;
                        peeked.Count -= count;
                        return count;
                    }
                }
            }
        }

        private sealed class writingCostream : Stream
        {
            private Queue<byteChunk> _queue;
            public writingCostream(Queue<byteChunk> queue) { _queue = queue; }

            public override bool CanRead { get { return false; } }
            public override bool CanSeek { get { return false; } }
            public override bool CanWrite { get { return true; } }
            public override void Flush() { }
            public override long Length { get { throw new NotSupportedException(); } }
            public override long Position { get { throw new NotSupportedException(); } set { throw new NotSupportedException(); } }
            public override int Read(byte[] buffer, int offset, int count) { throw new NotSupportedException(); }
            public override long Seek(long offset, SeekOrigin origin) { throw new NotSupportedException(); }
            public override void SetLength(long value) { throw new NotSupportedException(); }

            public override void Write(byte[] buffer, int offset, int count)
            {
                // Ignore zero-length writes
                if (count == 0)
                    return;

                lock (_queue)
                {
                    // We have to take a copy of the data because the calling thread might re-use the same buffer multiple times.
                    var bufferCopy = new byte[count];
                    Buffer.BlockCopy(buffer, offset, bufferCopy, 0, count);

                    // Put the data in the queue
                    _queue.Enqueue(new byteChunk { Buffer = bufferCopy, Offset = 0, Count = count });

                    // Signal the reading thread(s) that the queue has changed (in case it's waiting)
                    Monitor.PulseAll(_queue);
                }
            }
        }
    }
}"
958,"Generating a sequential number for app-wide use. I have to generate a sequential number for groovy-grails app wide use and came up with the following.  However, is there a better way to do this? Domain classes: class RoastIdCounter {
    int counter =0
    static constraints = {
    }
} This one has no views or controller associated with it.  It's purely for db interaction in a service class. class RoastId {
    Family family
    Integer nextId
    long timeCreated = new Date().time

    static constraints = {
        family()
        nextId()
    }
    static belongsTo = [ Family ]
}

class Family  extends {

    String farmId;
    String welcome;
    String familyName;
    String ourFarm;
    String howMuchDoWeGetPaid;

    SortedSet pictureAlbums;
    SortedSet pictures;

    Integer pictureAlbumsCount = 0;
    Integer picturesCount = 0;

    Date dateCreated = new Date()
    Date lastUpdated = new Date()

    static hasMany = [ roastIds : RoastId, pictureAlbums : PictureAlbum, pictures : Picture ]

    static constraints = {
        farmId()
        familyName( )
        welcome( widget:'textarea' )
        ourFarm( widget:'textarea' )
        howMuchDoWeGetPaid( widget:'textarea' )

        dateCreated()
        lastUpdated()
}

    String toString() { ""$farmId - $familyName"" }

} // Family Service class for dealing with the number generation: class RoastIdCounterService {

    static transactional = true

    def getNextRoastId() {

        def ric = RoastIdCounter.list()[-1]

        if( ric != null ){
            ric.lock()
            ric.counter = ric.counter + 1
            ric.save()
            return ric.counter
        } else {
            return -1 
        }
    }
} Controller: Here I'm just sending the object all pre-populated: def create = {
    def roastIdInstance = new RoastId()
    roastIdInstance.properties = params
    roastIdInstance.nextId = roastIdCounterService.getNextRoastId()
    return [roastIdInstance: roastIdInstance]
} Environment: Grails 1.3.7, PostgreSql 8.4 Would there be a better way to do this? What potential problems am I overlooking?"
959,"Depends what you're trying to do. Is it really possible to have multiple Read threads, as the comment suggests? If so then you're going to run a risk of having several Reads released at once and return in the wrong order. If not then why use PulseAll as opposed to Pulse ? It feels wrong to me that if Read is called and there are items on the Queue then further calls to Write are locked out, but if Read Waits until Write releases it, then Write is called again, Write will be able to lock the Queue and use it. That said, it shouldn't be a problem given that Read will be dealing with another item at the time. But that raises the question, why bother with the Wait? Why not replace the whole thing with a ManualResetEvent ? That way, you only have to lock the queue while you're updating it, so that you can Set the event when you add data, Reset it when you remove the last item. I haven't tested it, but it will look a lot like this: public static class Costreams
{
    /// <summary>Runs the two specified processes in parallel, allowing one to generate data by writing it to a stream, and the other to consume the data by reading it from a stream.</summary>
    /// <param name=""writingAction"">An action that generates data and writes it to a stream.</param>
    /// <param name=""readingAction"">An action that will want to read information from a stream.</param>
    public static void RunCostreams(Action<Stream> writingAction, Action<Stream> readingAction)
    {
        // Everything the writingAction writes will be enqueued in here and dequeued by the readingAction
        var queue = new Queue<byteChunk>();
        using (var hasData = new ManualResetEvent(false))
        {
            writingCostream writer = new writingCostream(queue, hasData);
            readingCostream reader = new readingCostream(queue, hasData);

            // Start reading in a new thread. The first call to reader.Read() will block until there is something in the queue to read.
            var thread = new Thread(() => readingAction(reader));
            thread.Start();

            // Start writing. Calls to writer.Write() will place the data in the queue and signal the reading thread.
            writingAction(writer);

            // Insert a null at the end of the queue to signal to the reader that this is where the data ends.
            lock(queue)
            {
                queue.Enqueue(null);
                hasData.Set();
            }

            // Wait for the reader to consume all the remaining data.
            thread.Join();
        }
    }

    private sealed class byteChunk
    {
        public byte[] Buffer;
        public int Offset;
        public int Count;
    }

    private sealed class readingCostream : Stream
    {
        private Queue<byteChunk> _queue;
        private ManualResetEvent _hasData;

        public readingCostream(Queue<byteChunk> queue, ManualResetEvent hasData)
        {
            _queue = queue;
            _hasData = hasData;
        }

        public override bool CanRead { get { return true; } }
        public override bool CanSeek { get { return false; } }
        public override bool CanWrite { get { return false; } }
        public override void Flush() { }
        public override long Length { get { throw new NotSupportedException(); } }
        public override long Position { get { throw new NotSupportedException(); } set { throw new NotSupportedException(); } }
        public override long Seek(long offset, SeekOrigin origin) { throw new NotSupportedException(); }
        public override void SetLength(long value) { throw new NotSupportedException(); }
        public override void Write(byte[] buffer, int offset, int count) { throw new NotSupportedException(); }

        public override int Read(byte[] buffer, int offset, int count)
        {
            // If there is no data waiting to be read, wait for it.
            _hasData.WaitOne();

            byteChunk peeked;
            lock(_queue)
                peeked = _queue.Peek();

            // A null element in the queue signals the end of the stream. Don't dequeue this item.
            if (peeked == null)
                return 0;

            if (peeked.Count <= count)
            {
                // If we can return the complete item, dequeue it
                Buffer.BlockCopy(peeked.Buffer, peeked.Offset, buffer, offset, peeked.Count);
                lock(_queue)
                {
                    _queue.Dequeue();
                    // If this has emptied the queue, tell the next call to read
                    if (_queue.Count == 0)
                        _hasData.Reset();
                }

                return peeked.Count;
            }

            // If we can only return part of the item, modify it accordingly
            Buffer.BlockCopy(peeked.Buffer, peeked.Offset, buffer, offset, count);
            peeked.Offset += count;
            peeked.Count -= count;
            return count;
        }
    }

    private sealed class writingCostream : Stream
    {
        private Queue<byteChunk> _queue;
        private ManualResetEvent _hasData;
        public writingCostream(Queue<byteChunk> queue, ManualResetEvent _hasData)
        {
            _queue = queue;
            _hasData = hasData;
        }

        public override bool CanRead { get { return false; } }
        public override bool CanSeek { get { return false; } }
        public override bool CanWrite { get { return true; } }
        public override void Flush() { }
        public override long Length { get { throw new NotSupportedException(); } }
        public override long Position { get { throw new NotSupportedException(); } set { throw new NotSupportedException(); } }
        public override int Read(byte[] buffer, int offset, int count) { throw new NotSupportedException(); }
        public override long Seek(long offset, SeekOrigin origin) { throw new NotSupportedException(); }
        public override void SetLength(long value) { throw new NotSupportedException(); }

        public override void Write(byte[] buffer, int offset, int count)
        {
            // Ignore zero-length writes
            if (count == 0)
                return;

            // We have to take a copy of the data because the calling thread might re-use the same buffer multiple times.
            var bufferCopy = new byte[count];
            Buffer.BlockCopy(buffer, offset, bufferCopy, 0, count);

            // Put the data in the queue
            lock (_queue)
            {
                _queue.Enqueue(new byteChunk { Buffer = bufferCopy, Offset = 0, Count = count });

                // Inform the reading thread that the queue now has data
                _hasData.Set();
            }
        }
    }
} A couple of other comments from a Review standpoint: Microsoft's Naming Standards for C# suggest that class names should be PascalCase You might also want to look at another ManualResetEvent for memory overloads - if Write gets called many times and you run out of memory, you may want to wait until Read has removed some data from the Queue, rather than failing with an OutOfMemoryException"
960,Use the JavaScriptSerializer from System.Web.Extensions <%: new JavaScriptSerializer().Serialize(items) %>
963,"Assuming you don't want to turn PersonType into an actual polymorphic class, a simple cleanup is: foreach (var item in list)
{
    switch (person.Type) {
    case PersonType.Employee:
    case PersonType.Manager:
    case PersonType.Contractor:
    case PersonType.Executive:
        // Do nothing.
        break;
    default:
        DoSomething();
    }
} You have to be careful with enums, though. If a new PersonType is added, is DoSomething() the correct behavior for that type? A safer implementation won't rely on default ."
966,"Is this Recursion + Linq example inefficient?. I have a hierarchy of of groups, and I want to get a collection of all the lowest level groups (or leaves if we'll look at this as a tree). I wrote the following code. Is it inefficient? public static class FeatureWeightGroupExtensions
{
    public static IEnumerable<IFeatureWeightGroup> GetLeafGroups(this IFeatureWeightGroup featureWeightGroup)
    {
        return GetLeafGroupsRecursive(featureWeightGroup).ToList();
    }

    private static IEnumerable<IFeatureWeightGroup> GetLeafGroupsRecursive(IFeatureWeightGroup featureWeightGroup)
    {
        if (!featureWeightGroup.ChildGroups.Any())
            return Enumerable.Repeat(featureWeightGroup, 1);

        return featureWeightGroup.ChildGroups.Aggregate(Enumerable.Empty<IFeatureWeightGroup>(),
                                                        (allGroups, group) =>
                                                        allGroups.Concat(GetLeafGroupsRecursive(group)));
    }
}"
968,"Substitution of different occurrences of a string with changing patterns. I need to parse an invalid JSON string in which I find many repetitions of the same key, like the following snippet: [...]
""term"" : {""Entry"" : ""value1"", [.. other data ..]},
""term"" : {""Entry"" : ""value2"", [.. other data ..]},
[...] I thought of appending a suffix to each key, and I do it using the following code: word = ""term""
offending_string = '""term"" : {""Entry""'
replacing_string_template = '""%s_d"" : {""Entry""'

counter = 0
index = 0
while index != -1:
    # result is the string containing the JSON data
    index = result.find(offending_string, index)
    result = result.replace(offending_string,
                replacing_string_template % (word, counter), 1)
    counter += 1 It works, but I'd like to know if it is a good approach and if you would do this in a different way."
969,"return featureWeightGroup.ChildGroups.Aggregate(Enumerable.Empty<IFeatureWeightGroup>(),
                                                    (allGroups, group) =>
                                                    allGroups.Concat(GetLeafGroupsRecursive(group))); It looks like it can be replaced with: return featureWeightGroup.ChildGroups
           .SelectMany(g => GetLeafGroupsRecursive(group)); Which probably will not be much better from performance point of view, but looks cleaner."
